Date,temp_max,rainfall,pressure
14/07/2016,32.92,0.15,96.87
15/07/2016,32.42,11.94,96.93
16/07/2016,31.92,2.57,97.05
17/07/2016,32.1,0.03,97.29
18/07/2016,30.58,6.11,97.27
19/07/2016,29.14,7.34,97.21
20/07/2016,31.14,2.11,97.06
21/07/2016,28.85,9.91,96.92
22/07/2016,30.13,6.81,96.85
23/07/2016,29.25,3.33,96.89
24/07/2016,30.43,4.21,96.94
25/07/2016,31.93,36.05,97.01
26/07/2016,29.98,20.39,97.1
27/07/2016,30.57,3.15,97.14
28/07/2016,30.99,2.35,97.11
29/07/2016,30.1,8.13,96.99
30/07/2016,28.78,6.56,96.95
31/07/2016,28.12,8.36,96.98
01/08/2016,30.15,2.43,96.81
02/08/2016,28.57,6.73,96.57
03/08/2016,29.32,12.99,96.61
04/08/2016,30.06,3.46,96.72
05/08/2016,32.2,4.81,96.74
06/08/2016,30.7,5.44,96.78
07/08/2016,31.85,0.27,96.95
08/08/2016,31.13,0.51,97.08
09/08/2016,31.38,0.38,97.03
10/08/2016,31.72,0.04,97.08
11/08/2016,31.55,0.95,97.19
12/08/2016,30.36,0.9,97.17
13/08/2016,31.94,0.37,97.01
14/08/2016,30.47,0.14,96.97
15/08/2016,30.65,0.01,96.9
16/08/2016,31.95,0.02,96.76
17/08/2016,29.45,0,96.77
18/08/2016,31.73,0.12,96.85
19/08/2016,32.71,0.02,96.9
20/08/2016,33.75,0,96.96
21/08/2016,33.6,0.49,97.02
22/08/2016,32.05,1.32,97.08
23/08/2016,32.94,1.3,97.02
24/08/2016,32.77,0.65,96.97
25/08/2016,30.87,2.24,97.05
26/08/2016,31.07,3.4,97.01
27/08/2016,31.94,10.82,97.05
28/08/2016,32.44,7.54,97.11
29/08/2016,31.57,2.03,96.99
30/08/2016,29.8,7.52,96.92
31/08/2016,28.84,17.81,96.94
01/09/2016,28.89,6.42,97.12
02/09/2016,28.92,9.26,97.16
03/09/2016,25.9,7.47,97.17
04/09/2016,28.63,4.35,97.29
05/09/2016,29.28,0.06,97.35
06/09/2016,29.97,0,97.39
07/09/2016,30.3,0,97.31
08/09/2016,31.11,0.16,97.29
09/09/2016,30.03,0.27,97.32
10/09/2016,28.62,20.51,97.23
11/09/2016,29.13,4.78,97.11
12/09/2016,27.12,9.5,97.05
13/09/2016,27.33,7.49,96.96
14/09/2016,27.65,11.46,97.01
15/09/2016,30.26,5.06,96.93
16/09/2016,30.94,6.3,96.89
17/09/2016,31.37,0.84,96.99
18/09/2016,30.19,4.21,97.17
19/09/2016,30.86,2.66,97.16
20/09/2016,29.8,5.69,97
21/09/2016,29.65,20.37,97.02
22/09/2016,29.31,24.96,96.98
23/09/2016,29.76,27.85,96.78
24/09/2016,30.03,24.78,96.59
25/09/2016,29.86,19.14,96.75
26/09/2016,29.1,4.6,96.98
27/09/2016,29.26,3.89,97.08
28/09/2016,30.05,1.07,97.05
29/09/2016,30.93,0.83,97
30/09/2016,27.37,3.75,96.95
01/10/2016,28.92,9.65,96.95
02/10/2016,30.07,0.93,97.25
03/10/2016,30.24,0.14,97.31
04/10/2016,30.74,0.33,97.32
05/10/2016,29.99,0.12,97.23
06/10/2016,29.58,0.1,97.27
07/10/2016,28.05,27.56,97.28
08/10/2016,27.8,24.12,97.26
09/10/2016,27.27,9.74,97.24
10/10/2016,29.93,0.25,97.26
11/10/2016,30.71,0,97.3
12/10/2016,30.53,0,97.41
13/10/2016,29.65,0,97.53
14/10/2016,28.46,0,97.62
15/10/2016,28.73,0,97.65
16/10/2016,28.75,0,97.68
17/10/2016,28.8,0,97.6
18/10/2016,28.35,0,97.52
19/10/2016,28.48,0,97.45
20/10/2016,28.98,0,97.35
21/10/2016,28.25,0,97.43
22/10/2016,28.37,0,97.6
23/10/2016,28.58,0,97.64
24/10/2016,28.61,0,97.58
25/10/2016,28.46,0,97.51
26/10/2016,28.4,0,97.61
27/10/2016,28.14,0,97.73
28/10/2016,27.59,0,97.67
29/10/2016,24.94,0.01,97.63
30/10/2016,28.87,0.01,97.73
31/10/2016,28.55,0.5,97.95
01/11/2016,28.22,0.01,97.88
02/11/2016,28.55,0,97.82
03/11/2016,29.18,0,97.79
04/11/2016,28.76,0,97.57
05/11/2016,29.12,0,97.44
06/11/2016,28.98,0,97.62
07/11/2016,28.2,0,97.85
08/11/2016,28.62,0,97.89
09/11/2016,28.08,0,97.97
10/11/2016,27.53,0,97.9
11/11/2016,27.37,0,97.86
12/11/2016,27.44,0,97.95
13/11/2016,28.73,0,98.01
14/11/2016,29.83,0,97.93
15/11/2016,29.44,0,97.88
16/11/2016,29.24,0,97.92
17/11/2016,28.37,0,97.98
18/11/2016,27.51,0,97.89
19/11/2016,26.45,0,97.78
20/11/2016,28.58,0,97.81
21/11/2016,29.23,0,97.82
22/11/2016,28.94,0,97.78
23/11/2016,28.91,0,97.77
24/11/2016,28.45,0,97.83
25/11/2016,28.58,0,97.8
26/11/2016,28.84,0,97.83
27/11/2016,30.24,0,97.81
28/11/2016,30.61,0,97.8
29/11/2016,30.69,0,97.87
30/11/2016,29.74,0,97.95
01/12/2016,28.58,0,97.89
02/12/2016,30.05,0,97.92
03/12/2016,29.55,0,98.06
04/12/2016,30.38,0.06,98.11
05/12/2016,29.7,0.13,98.01
06/12/2016,28.62,0,97.98
07/12/2016,29.16,0,97.96
08/12/2016,28.41,0,97.86
09/12/2016,28.43,0,97.72
10/12/2016,28.08,0,97.66
11/12/2016,28.6,0,97.59
12/12/2016,30.17,0.01,97.59
13/12/2016,30.44,0.06,97.66
14/12/2016,28.55,0.43,97.83
15/12/2016,30.15,0,97.92
16/12/2016,30.18,0,98.04
17/12/2016,29.48,0,98.05
18/12/2016,28.85,0,98.04
19/12/2016,28.7,0,98.04
20/12/2016,28.76,0,98
21/12/2016,29.55,0,98.02
22/12/2016,30.1,0,97.92
23/12/2016,29.43,0,97.79
24/12/2016,29.46,0,97.67
25/12/2016,29.98,0,97.76
26/12/2016,30.15,0,97.87
27/12/2016,29.09,0,97.94
28/12/2016,29.18,0,97.96
29/12/2016,29.58,0,97.98
30/12/2016,29.79,0,98
31/12/2016,29.81,0,97.92
01/01/2017,30.19,0,97.91
02/01/2017,30.19,0,97.95
03/01/2017,29.51,0,97.99
04/01/2017,28.98,0,97.93
05/01/2017,29.28,0,97.89
06/01/2017,30.26,0,97.79
07/01/2017,30.37,0,97.59
08/01/2017,30.62,0,97.53
09/01/2017,30.08,0,97.61
10/01/2017,30.45,0,97.67
11/01/2017,29.36,0,97.79
12/01/2017,28.02,0,97.76
13/01/2017,28.93,0,97.79
14/01/2017,28.86,0,97.93
15/01/2017,30.12,0,98.05
16/01/2017,30.77,0,98
17/01/2017,30.77,0,97.96
18/01/2017,30.81,0,98.11
19/01/2017,30.05,0,98.16
20/01/2017,31.07,0,98.15
21/01/2017,32.65,0,98.17
22/01/2017,32.92,0,98.23
23/01/2017,32.96,0,98.18
24/01/2017,32.44,0,98.14
25/01/2017,32.01,0,98.18
26/01/2017,31.73,0,98.08
27/01/2017,32.1,0,97.97
28/01/2017,32.18,0,97.98
29/01/2017,32.13,0,98.05
30/01/2017,33.5,0,97.92
31/01/2017,34.01,0,97.81
01/02/2017,33.7,0,97.87
02/02/2017,32.9,0,98.05
03/02/2017,32.9,0,98.02
04/02/2017,33.8,0,97.88
05/02/2017,33.55,0,97.8
06/02/2017,34.66,0,97.76
07/02/2017,33.86,0,97.79
08/02/2017,34.71,0,97.84
09/02/2017,35.05,0,97.73
10/02/2017,34.22,0,97.67
11/02/2017,34.23,0,97.78
12/02/2017,33.05,0,98.03
13/02/2017,33.08,0,98.2
14/02/2017,33.75,0,98.31
15/02/2017,33.65,0,98.33
16/02/2017,34.22,0,98.14
17/02/2017,34.87,0,97.99
18/02/2017,35.76,0,98.01
19/02/2017,36.35,0,97.87
20/02/2017,37.73,0,97.52
21/02/2017,38.35,0,97.41
22/02/2017,38.12,0,97.55
23/02/2017,38.86,0,97.69
24/02/2017,37.58,0,97.85
25/02/2017,35.65,0,97.88
26/02/2017,36.57,0,97.68
27/02/2017,36.6,0,97.75
28/02/2017,37.17,0,97.8
01/03/2017,36.77,0,97.73
02/03/2017,36.48,0,97.61
03/03/2017,37.18,0,97.38
04/03/2017,36.98,0,97.31
05/03/2017,37.87,0,97.27
06/03/2017,37.68,0,97.26
07/03/2017,38.05,0,97.24
08/03/2017,38.4,0.05,97.21
09/03/2017,37.83,0.04,97.17
10/03/2017,38.34,1.76,97.13
11/03/2017,36.87,0.27,97.36
12/03/2017,35.98,0,97.53
13/03/2017,36.19,0,97.65
14/03/2017,35.67,0,97.64
15/03/2017,35.15,0.25,97.7
16/03/2017,32.67,13.96,97.64
17/03/2017,36.07,0.1,97.49
18/03/2017,36.98,0,97.56
19/03/2017,37.44,0,97.58
20/03/2017,36.39,0,97.63
21/03/2017,36.93,0,97.76
22/03/2017,38.31,0,97.69
23/03/2017,39.43,0,97.56
24/03/2017,40.58,0,97.49
25/03/2017,41.05,0,97.5
26/03/2017,41,0,97.56
27/03/2017,40.97,0,97.56
28/03/2017,41.01,0,97.58
29/03/2017,41.48,0,97.47
30/03/2017,41.77,0,97.49
31/03/2017,42.45,0,97.55
01/04/2017,42.64,0,97.38
02/04/2017,42.41,0,97.24
03/04/2017,41.82,0,97.35
04/04/2017,41.32,0.16,97.43
05/04/2017,41.35,0.6,97.32
06/04/2017,42.1,0,97.2
07/04/2017,41.9,0,97.27
08/04/2017,42.12,0,97.28
09/04/2017,42.7,0,97.3
10/04/2017,42.43,0.01,97.25
11/04/2017,41.87,0,97.29
12/04/2017,41.69,0,97.32
13/04/2017,42.16,0,97.3
14/04/2017,42.12,0,97.21
15/04/2017,43.04,0,97.02
16/04/2017,44.66,0,96.94
17/04/2017,44.37,0,97.06
18/04/2017,44.04,0,97.11
19/04/2017,43.3,0,97.1
20/04/2017,43.83,0,97.04
21/04/2017,43.91,0,97.06
22/04/2017,43.9,0,97.1
23/04/2017,42.76,0,97.15
24/04/2017,42.58,0,97.21
25/04/2017,42.85,0,97.23
26/04/2017,42.76,0,97.22
27/04/2017,41.62,0,97.3
28/04/2017,42.87,0.14,97.3
29/04/2017,43.05,0.41,97.3
30/04/2017,42.03,0.11,97.27
01/05/2017,40.79,0.58,97.37
02/05/2017,40.48,0.95,97.49
03/05/2017,41.1,0.27,97.46
04/05/2017,42.12,0,97.41
05/05/2017,43.71,0,97.31
06/05/2017,43.84,0.07,97.35
07/05/2017,41.51,1.89,97.44
08/05/2017,40.64,0,97.34
09/05/2017,39.69,1.16,97.2
10/05/2017,35.33,14.7,97.34
11/05/2017,38.06,0,97.36
12/05/2017,39.79,0,97.34
13/05/2017,41.87,0.08,97.16
14/05/2017,43.23,0.96,97
15/05/2017,44.19,1.06,96.84
16/05/2017,45.26,0,96.7
17/05/2017,43.72,0,96.77
18/05/2017,45.05,0,96.81
19/05/2017,45.01,0.01,96.93
20/05/2017,44.83,0,96.87
21/05/2017,44.37,0,96.81
22/05/2017,43.15,0.69,96.91
23/05/2017,42.98,1.65,96.94
24/05/2017,43.55,0.83,96.85
25/05/2017,43.57,0,96.79
26/05/2017,41.37,9.39,96.81
27/05/2017,41.4,5.24,96.74
28/05/2017,41.59,2.08,96.72
29/05/2017,41.19,1.97,96.61
30/05/2017,41.68,0.05,96.54
31/05/2017,41.86,0.1,96.66
01/06/2017,41.3,0.01,96.78
02/06/2017,42.35,0.01,96.87
03/06/2017,39.8,0.34,96.94
04/06/2017,39.24,1.06,96.97
05/06/2017,41.3,1.89,96.92
06/06/2017,35.45,5.29,97.04
07/06/2017,32.79,22.47,97.09
08/06/2017,29.04,9.2,97.01
09/06/2017,31.47,10.06,96.88
10/06/2017,32.28,17.87,96.83
11/06/2017,32.54,5.05,96.77
12/06/2017,31.51,17.95,96.79
13/06/2017,30.61,11.81,96.78
14/06/2017,31.03,1.64,96.96
15/06/2017,32.39,2.35,97.06
16/06/2017,33.25,0.42,97.07
17/06/2017,35.04,0.31,97.01
18/06/2017,33.6,9.97,96.97
19/06/2017,31.18,9.84,96.89
20/06/2017,33.63,4.67,96.87
21/06/2017,34.14,1.52,96.91
22/06/2017,35.07,7.08,96.96
23/06/2017,32.88,3.07,96.89
24/06/2017,30.17,2.53,96.7
25/06/2017,31.16,8.77,96.59
26/06/2017,32.13,11.81,96.77
27/06/2017,31.85,10.44,96.83
28/06/2017,32.78,3.06,96.87
29/06/2017,34.21,0.64,96.86
30/06/2017,33.4,5.97,96.8
01/07/2017,34.25,0.89,96.78
02/07/2017,34.67,4.13,96.85
03/07/2017,34.41,4.97,96.95
04/07/2017,34.54,0.17,96.96
05/07/2017,33.93,2.67,97.01
06/07/2017,31.61,4.46,97.02
07/07/2017,31.94,4.09,97.01
08/07/2017,33.14,0.91,96.98
09/07/2017,33.2,0.23,97.02
10/07/2017,32.62,4.06,97.13
11/07/2017,32.12,3.78,97.1
12/07/2017,33.83,1.42,97
13/07/2017,31.12,13.2,96.92
14/07/2017,29.9,8.72,96.85
15/07/2017,31.5,9.97,96.91
16/07/2017,28.98,8.15,96.88
17/07/2017,28.14,20.68,96.76
18/07/2017,28.54,29.33,96.6
19/07/2017,31.42,10.24,96.56
20/07/2017,30.16,106.17,96.62
21/07/2017,32.79,9.02,96.77
22/07/2017,33.27,0.04,96.88
23/07/2017,32.46,0.02,96.9
24/07/2017,31.95,0.33,96.89
25/07/2017,32.9,0,96.81
26/07/2017,32.62,0.06,96.85
27/07/2017,31.91,1.2,96.97
28/07/2017,33.1,3.71,97.08
29/07/2017,32.26,0.44,97.18
30/07/2017,31.98,0.35,97.15
31/07/2017,31.8,2.44,97.12
01/08/2017,30.69,3.61,97.16
02/08/2017,28.74,0.73,97.17
03/08/2017,31.88,3.12,97.01
04/08/2017,30.02,0.92,96.81
05/08/2017,29.98,2.43,96.78
06/08/2017,31.69,3,96.83
07/08/2017,32.69,3.78,96.92
08/08/2017,31.56,18.14,97.01
09/08/2017,29.52,15.95,97.11
10/08/2017,30.98,4.75,97.1
11/08/2017,30.29,4.1,97.14
12/08/2017,28.65,7.25,97.23
13/08/2017,29.6,6.4,97.33
14/08/2017,28.65,0.18,97.43
15/08/2017,30.78,0.07,97.29
16/08/2017,29.65,0.97,97.11
17/08/2017,29.4,5.02,96.89
18/08/2017,29.51,3.76,96.66
19/08/2017,27.98,29.19,96.49
20/08/2017,28.9,5.68,96.54
21/08/2017,30.33,2.21,96.78
22/08/2017,31.7,2.3,96.92
23/08/2017,31.3,3.82,97.05
24/08/2017,29.8,3.31,96.98
25/08/2017,28.83,30.43,96.78
26/08/2017,30.53,2.32,96.62
27/08/2017,30.69,4.37,96.52
28/08/2017,26.4,4.83,96.42
29/08/2017,29.65,13.86,96.59
30/08/2017,31.47,0.15,96.99
31/08/2017,31.38,0,97.21
01/09/2017,30.23,2.07,97.25
02/09/2017,31.28,2.22,97.23
03/09/2017,31.98,4.43,97.24
04/09/2017,31.13,5.03,97.3
05/09/2017,30.64,11.52,97.26
06/09/2017,29.6,4.89,97.2
07/09/2017,29.96,1.75,97.2
08/09/2017,30.99,0.01,97.24
09/09/2017,30.44,0,97.21
10/09/2017,30.81,0,97.26
11/09/2017,30.64,0.08,97.37
12/09/2017,30.41,1.86,97.46
13/09/2017,30.27,13.18,97.43
14/09/2017,30.23,5.5,97.28
15/09/2017,29.58,13.47,97.14
16/09/2017,30.78,4.42,97.06
17/09/2017,29.02,2.52,97.06
18/09/2017,30.28,0.21,97.08
19/09/2017,30.84,0,97.05
20/09/2017,31,0.02,96.93
21/09/2017,29.44,0.88,96.9
22/09/2017,29.84,3.82,97.16
23/09/2017,31.56,0,97.38
24/09/2017,31.31,0.02,97.36
25/09/2017,30.19,12.9,97.2
26/09/2017,29.98,6.74,97.2
27/09/2017,30.01,5.85,97.2
28/09/2017,28.79,12.66,97.14
29/09/2017,30.01,18.02,97.13
30/09/2017,30.26,1.64,97.31
01/10/2017,30.8,2.2,97.28
02/10/2017,30.05,10.18,97.2
03/10/2017,28.96,7.96,97.25
04/10/2017,29.83,3.12,97.29
05/10/2017,27.65,1.09,97.18
06/10/2017,28.51,10.88,97.16
07/10/2017,29.33,8.46,97.19
08/10/2017,27.88,6.13,97.14
09/10/2017,28.31,7.98,97.13
10/10/2017,28.13,9.74,97.12
11/10/2017,30.44,0.71,97.18
12/10/2017,29.9,5.13,97.19
13/10/2017,29.35,2.85,97.14
14/10/2017,29.86,12.3,97.1
15/10/2017,29.37,1.03,97.17
16/10/2017,30.54,0.02,97.26
17/10/2017,31.59,0,97.25
18/10/2017,30.83,0,97.21
19/10/2017,29.73,0.49,97.16
20/10/2017,28.02,0.07,97.23
21/10/2017,30.77,0.04,97.3
22/10/2017,28.97,0.4,97.37
23/10/2017,30.32,0,97.5
24/10/2017,29.94,0.02,97.73
25/10/2017,29.83,0.07,97.9
26/10/2017,30.08,0,97.94
27/10/2017,29.18,0,97.84
28/10/2017,29.52,0,97.83
29/10/2017,29.18,0,97.92
30/10/2017,29,0,97.91
31/10/2017,29.05,0,97.8
01/11/2017,28.37,0,97.83
02/11/2017,27.55,0,97.77
03/11/2017,27.46,0,97.7
04/11/2017,28.07,0,97.75
05/11/2017,29.15,0,97.8
06/11/2017,29.39,0,97.83
07/11/2017,29.28,0,97.85
08/11/2017,28.78,0,97.85
09/11/2017,28.4,0,97.76
10/11/2017,28.37,0,97.76
11/11/2017,27.87,0,97.77
12/11/2017,28.5,0,97.61
13/11/2017,28.26,0,97.46
14/11/2017,29.27,0.05,97.35
15/11/2017,30.82,0,97.3
16/11/2017,30.28,0,97.39
17/11/2017,29.8,0.06,97.49
18/11/2017,30.65,0,97.58
19/11/2017,30.95,0,97.7
20/11/2017,31.61,0,97.77
21/11/2017,30.83,0.13,97.73
22/11/2017,30.33,6.31,97.66
23/11/2017,30.73,0.57,97.6
24/11/2017,30.19,0,97.79
25/11/2017,29.17,0,97.9
26/11/2017,28.96,0,98.01
27/11/2017,29.11,0,97.85
28/11/2017,28.73,0,97.85
29/11/2017,28.47,0,97.96
30/11/2017,28.52,0,97.88
01/12/2017,29.02,0,97.82
02/12/2017,27.56,0,97.91
03/12/2017,27.84,0,97.92
04/12/2017,27.85,0,97.8
05/12/2017,28.02,0,97.69
06/12/2017,28.63,0,97.62
07/12/2017,29.94,0,97.62
08/12/2017,29.87,0,97.64
09/12/2017,30.55,0,97.68
10/12/2017,29.65,0,97.81
11/12/2017,29.8,0,97.88
12/12/2017,30.65,0,97.9
13/12/2017,30.4,0,97.93
14/12/2017,30.23,0,98
15/12/2017,29.57,0,98.11
16/12/2017,29.32,0,98.21
17/12/2017,28.98,0,98.3
18/12/2017,28.62,0,98.27
19/12/2017,28.12,0,98.21
20/12/2017,28.58,0,98.24
21/12/2017,28.76,0,98.23
22/12/2017,28.88,0,98.08
23/12/2017,29.11,0,97.89
24/12/2017,29.27,0,97.86
25/12/2017,30.29,0,97.92
26/12/2017,28.69,0,98.01
27/12/2017,28.52,0,98
28/12/2017,29,0,97.91
29/12/2017,29.03,0,97.96
30/12/2017,28.96,0,97.92
31/12/2017,29.73,0,97.75
01/01/2018,31.01,0,97.52
02/01/2018,29.21,0,97.58
03/01/2018,29.26,0,97.75
04/01/2018,28.85,0,97.85
05/01/2018,29.74,0,97.72
06/01/2018,28.79,0,97.68
07/01/2018,28.76,0,97.74
08/01/2018,28.26,0,97.88
09/01/2018,28.19,0,98.09
10/01/2018,30.13,0,98.11
11/01/2018,31.58,0,98.02
12/01/2018,31.3,0,97.92
13/01/2018,32.3,0,97.84
14/01/2018,32.08,0,97.91
15/01/2018,31.39,0,97.91
16/01/2018,32.2,0,97.76
17/01/2018,31.9,0,97.76
18/01/2018,31.12,0,97.85
19/01/2018,30.45,0,97.91
20/01/2018,30.73,0,97.87
21/01/2018,30.9,0,97.77
22/01/2018,29.93,0,97.66
23/01/2018,30.91,0,97.56
24/01/2018,31.49,0,97.54
25/01/2018,31.02,0,97.56
26/01/2018,31.31,0,97.63
27/01/2018,31.76,0,97.64
28/01/2018,31.43,0,97.76
29/01/2018,32.28,0,97.91
30/01/2018,31.93,0,97.93
31/01/2018,32.85,0,97.91
01/02/2018,33.37,0,97.85
02/02/2018,34.15,0,97.73
03/02/2018,33.35,0,97.76
04/02/2018,33.23,0,97.81
05/02/2018,32.81,0,98
06/02/2018,33.66,0,97.95
07/02/2018,30.01,0,97.87
08/02/2018,34.63,0,97.67
09/02/2018,34.44,0,97.63
10/02/2018,32.62,0,97.81
11/02/2018,32.16,0.01,97.92
12/02/2018,33.65,0.25,98.03
13/02/2018,33.29,0.17,98.18
14/02/2018,32.75,0,98.3
15/02/2018,33.05,0,98.29
16/02/2018,32.96,0,98.14
17/02/2018,34.63,0,97.75
18/02/2018,35.62,0,97.64
19/02/2018,35.23,0,97.67
20/02/2018,35.16,0,97.68
21/02/2018,35.04,0,97.57
22/02/2018,35.49,0,97.53
23/02/2018,35.58,0,97.62
24/02/2018,35.83,0,97.8
25/02/2018,36.5,0,97.85
26/02/2018,37.34,0,97.71
27/02/2018,37.65,0,97.63
28/02/2018,37.83,0,97.63
01/03/2018,37.9,0,97.56
02/03/2018,38.58,0,97.49
03/03/2018,38.18,0,97.4
04/03/2018,38.58,0,97.38
05/03/2018,38.55,0,97.52
06/03/2018,38.52,0,97.57
07/03/2018,38.1,0,97.58
08/03/2018,37.76,0,97.62
09/03/2018,38.41,0,97.62
10/03/2018,38.15,0,97.63
11/03/2018,37.83,0,97.66
12/03/2018,38.07,0,97.71
13/03/2018,38.54,0,97.68
14/03/2018,39.57,0,97.51
15/03/2018,38.69,0,97.44
16/03/2018,33.25,2.38,97.58
17/03/2018,35.69,0.03,97.58
18/03/2018,37.12,0,97.64
19/03/2018,36.08,0,97.73
20/03/2018,37.46,0,97.56
21/03/2018,39.04,0.02,97.39
22/03/2018,39.66,0,97.26
23/03/2018,39.98,0,97.29
24/03/2018,40.15,0,97.5
25/03/2018,39.73,0,97.69
26/03/2018,40.37,0,97.7
27/03/2018,40.61,0,97.49
28/03/2018,41.94,0,97.34
29/03/2018,39.78,0,97.33
30/03/2018,41.13,0,97.25
31/03/2018,40.5,0.02,97.24
01/04/2018,40.03,1.18,97.26
02/04/2018,38.4,6.39,97.35
03/04/2018,38.21,1.58,97.37
04/04/2018,39.7,0,97.19
05/04/2018,39.96,1.28,97.12
06/04/2018,38.43,0.54,97.24
07/04/2018,38.6,2.55,97.39
08/04/2018,34.73,7.87,97.55
09/04/2018,36.9,0.05,97.55
10/04/2018,37.77,0.1,97.44
11/04/2018,38.37,0.05,97.42
12/04/2018,38.59,0.01,97.29
13/04/2018,39.96,0,97.36
14/04/2018,39.81,0,97.3
15/04/2018,37.19,0.02,97.43
16/04/2018,41.35,0,97.42
17/04/2018,42.62,0,97.42
18/04/2018,43.92,0,97.28
19/04/2018,44.25,0,97.06
20/04/2018,44.21,0,97.05
21/04/2018,43.02,0,97.16
22/04/2018,42.36,0.12,97.18
23/04/2018,43.01,0.02,97.17
24/04/2018,43.55,1.19,97.17
25/04/2018,41.69,1.06,97.18
26/04/2018,41.9,0,97.11
27/04/2018,42.57,0,97.27
28/04/2018,42.03,0,97.32
29/04/2018,44.42,0,97.07
30/04/2018,44.85,0,96.93
01/05/2018,44.16,0,97.06
02/05/2018,42.63,0.29,97.14
03/05/2018,40.05,8.86,97.27
04/05/2018,38.41,2.85,97.35
05/05/2018,40.48,0,97.35
06/05/2018,41.87,0,97.35
07/05/2018,41.9,0.02,97.22
08/05/2018,42.45,0,97.08
09/05/2018,41.5,0,97.18
10/05/2018,41.35,0,97.34
11/05/2018,40.67,0,97.21
12/05/2018,42.04,2.73,97.13
13/05/2018,40.7,2.27,97.14
14/05/2018,40.95,0.37,97.2
15/05/2018,40.67,1.81,97.15
16/05/2018,41.81,0.01,97.02
17/05/2018,42.4,0.65,97
18/05/2018,42.19,0.16,96.94
19/05/2018,44.19,0,96.82
20/05/2018,42.64,0,96.9
21/05/2018,38.31,0,97.02
22/05/2018,36.45,0.22,97.1
23/05/2018,39.68,0.61,96.98
24/05/2018,39.04,0.26,96.91
25/05/2018,42.46,0,96.8
26/05/2018,42.53,0.05,96.84
27/05/2018,39.98,1.98,96.86
28/05/2018,41.01,0,96.67
29/05/2018,42.73,0,96.57
30/05/2018,43.35,0,96.61
31/05/2018,33.98,0.6,96.93
01/06/2018,36.8,0.97,97.03
02/06/2018,31.03,6.52,97.13
03/06/2018,38.78,0.67,96.86
04/06/2018,40.14,0.13,96.69
05/06/2018,37.21,0.57,96.82
06/06/2018,33.91,11.62,97.01
07/06/2018,33.04,13.25,96.79
08/06/2018,33.66,0.42,96.63
09/06/2018,31.74,9.05,96.49
10/06/2018,34.59,7.23,96.53
11/06/2018,31.57,12.17,96.66
12/06/2018,33.37,4.12,96.67
13/06/2018,36.8,0.55,96.69
14/06/2018,38.65,0,96.78
15/06/2018,38.64,0.97,96.88
16/06/2018,38.9,0.07,97
17/06/2018,37.77,0.03,97.01
18/06/2018,37.46,1.08,96.9
19/06/2018,36.06,2.49,96.86
20/06/2018,36.14,0.02,96.88
21/06/2018,35.11,8.73,96.88
22/06/2018,33.71,29.98,96.86
23/06/2018,32.88,12.11,96.81
24/06/2018,31.2,0.18,96.94
25/06/2018,35.02,0.05,96.79
26/06/2018,34.4,2.38,96.7
27/06/2018,32.32,20.56,96.66
28/06/2018,31.09,7.48,96.78
29/06/2018,34.57,0.3,96.89
30/06/2018,33.84,0.51,97.03
01/07/2018,34.01,0.27,97.03
02/07/2018,35.76,0.21,96.95
03/07/2018,32.89,0.49,96.99
04/07/2018,34.64,0.16,97.01
05/07/2018,33.81,17.7,96.94
06/07/2018,31.15,8.74,96.83
07/07/2018,27.6,13.47,96.67
08/07/2018,30.26,9.97,96.52
09/07/2018,29.15,22.84,96.54
10/07/2018,31.18,1.8,96.67
11/07/2018,32.93,7.61,96.68
12/07/2018,30.66,13.55,96.64
13/07/2018,30.58,11.57,96.64
14/07/2018,31.05,9.62,96.6
15/07/2018,30.18,7.67,96.49
16/07/2018,29.96,6.11,96.48
17/07/2018,32.56,5.4,96.58
18/07/2018,32.92,2.46,96.69
19/07/2018,31.4,17.72,96.72
20/07/2018,30.33,8.05,96.73
21/07/2018,29.87,7.51,96.84
22/07/2018,31.07,0.42,96.8
23/07/2018,33.05,1.47,96.77
24/07/2018,33.29,3.69,96.92
25/07/2018,32.69,1.46,96.95
26/07/2018,31.07,0.7,97.05
27/07/2018,31.51,0.25,97
28/07/2018,32.82,0.07,96.95
29/07/2018,31.91,0.04,96.87
30/07/2018,32.65,0,96.87
31/07/2018,32.71,0,96.88
01/08/2018,32.58,5.55,96.96
02/08/2018,32.23,3.98,97.1
03/08/2018,31.51,0.86,97.15
04/08/2018,31.81,1.86,97.11
05/08/2018,32.77,0.42,97.04
06/08/2018,31.56,5.7,96.88
07/08/2018,30.55,8.14,96.75
08/08/2018,30.15,6.13,96.73
09/08/2018,32.64,3.27,96.98
10/08/2018,32.74,5.22,97.05
11/08/2018,30.07,46.87,96.86
12/08/2018,29.22,28.86,96.73
13/08/2018,30.57,4.8,96.77
14/08/2018,29.55,0.82,96.71
15/08/2018,28.39,14.82,96.57
16/08/2018,30.62,14.1,96.35
17/08/2018,29.4,2.23,96.52
18/08/2018,29.93,8.98,96.69
19/08/2018,29.91,21.66,96.7
20/08/2018,26.73,39.5,96.72
21/08/2018,30.58,6.25,96.83
22/08/2018,31.25,0.18,96.99
23/08/2018,31.26,1.26,97.05
24/08/2018,30.44,1.4,97.07
25/08/2018,30.21,0.05,97.04
26/08/2018,29.47,4.65,96.96
27/08/2018,27.37,4.72,96.96
28/08/2018,28.76,0.21,96.94
29/08/2018,30.53,0.5,97.08
